invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount,Items_assign_category_ID
250637,9001312357,3604.58,I-68111,2.0,81.06,81.06,cs,40.53,YOGURT YOGGU PLAIN COCONUT,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,7.0,Kg,26,9,DAIRY,1436135,N,1.0,3.5,cs,2,Food,N,0,10.0
250792,9001333265,2352.89,I-68111,2.0,81.06,81.06,cs,40.53,YOGURT YOGGU PLAIN COCONUT,2023-03-30,GORDON FOOD SERVICE (GFS),51,B,N,7.0,Kg,26,9,DAIRY,1436135,N,1.0,3.5,cs,2,Food,N,0,10.0
251393,9001376331,6980.48,I-68111,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU PLAIN COCONUT,2023-04-04,GORDON FOOD SERVICE (GFS),51,B,Y,7.0,Kg,26,9,DAIRY,1436135,N,1.0,3.5,cs,2,Food,Y,0,10.0
251526,9001398786,5197.88,I-68111,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU PLAIN COCONUT,2023-04-06,GORDON FOOD SERVICE (GFS),81,B,Y,7.0,Kg,26,9,DAIRY,1436135,N,1.0,3.5,cs,2,Food,Y,0,10.0
251391,9001425804,4111.73,I-68111,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU PLAIN COCONUT,2023-04-10,GORDON FOOD SERVICE (GFS),51,B,Y,7.0,Kg,26,9,DAIRY,1436135,N,1.0,3.5,cs,2,Food,Y,0,10.0
248590,9001156732,5064.05,I-68111,3.0,121.59,121.59,cs,40.53,YOGURT YOGGU PLAIN COCONUT,2023-03-10,GORDON FOOD SERVICE (GFS),51,B,N,10.5,Kg,26,9,DAIRY,1436135,N,1.0,3.5,cs,2,Food,N,0,10.0
247874,9001070944,8370.49,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-01,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
247875,9001080591,4061.95,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-02,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
247877,9001094408,7899.82,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
248382,9001123405,5194.95,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-07,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
248383,9001132129,4406.91,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
249023,9001195359,7268.78,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-15,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
249024,9001205888,3831.11,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-16,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
249550,9001216320,9104.58,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-17,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
249846,9001238094,6740.16,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-20,GORDON FOOD SERVICE (GFS),81,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
250751,9001333282,6971.31,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-30,GORDON FOOD SERVICE (GFS),81,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
250817,9001346997,8119.64,I-68112,1.0,40.53,40.53,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-31,GORDON FOOD SERVICE (GFS),51,B,N,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
251397,9001397143,6639.71,I-68112,1.0,42.07,42.07,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-06,GORDON FOOD SERVICE (GFS),51,B,Y,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
251398,9001408453,7231.5,I-68112,1.0,42.07,42.07,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-07,GORDON FOOD SERVICE (GFS),51,B,Y,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
251899,9001447432,8757.94,I-68112,1.0,42.07,42.07,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-12,GORDON FOOD SERVICE (GFS),51,B,Y,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
251903,9001459647,6270.89,I-68112,1.0,42.07,42.07,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-13,GORDON FOOD SERVICE (GFS),51,B,Y,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
252199,9001470485,5788.86,I-68112,1.0,42.07,42.07,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-14,GORDON FOOD SERVICE (GFS),51,B,Y,3.5,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
248855,9001123356,11011.81,I-68112,2.0,81.06,81.06,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-07,GORDON FOOD SERVICE (GFS),81,B,N,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
249197,9001205898,3998.5,I-68112,2.0,81.06,81.06,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-16,GORDON FOOD SERVICE (GFS),9,B,N,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
249646,9001216334,8903.72,I-68112,2.0,81.06,81.06,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,N,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
249552,9001238073,9511.67,I-68112,2.0,81.06,81.06,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
250792,9001333265,2352.89,I-68112,2.0,81.06,81.06,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-30,GORDON FOOD SERVICE (GFS),51,B,N,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
251393,9001376331,6980.48,I-68112,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-04,GORDON FOOD SERVICE (GFS),51,B,Y,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
251526,9001398786,5197.88,I-68112,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-06,GORDON FOOD SERVICE (GFS),81,B,Y,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
251391,9001425804,4111.73,I-68112,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-10,GORDON FOOD SERVICE (GFS),51,B,Y,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
251645,9001447443,3982.36,I-68112,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-12,GORDON FOOD SERVICE (GFS),9,B,Y,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
252068,9001459653,1219.68,I-68112,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-13,GORDON FOOD SERVICE (GFS),81,B,Y,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
252291,9001489130,7813.47,I-68112,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,Y,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
252456,9001524711,1891.5,I-68112,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-20,GORDON FOOD SERVICE (GFS),9,B,Y,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
252537,9001537618,3899.87,I-68112,2.0,84.14,84.14,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-21,GORDON FOOD SERVICE (GFS),81,B,Y,7.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
250307,9001271555,5453.72,I-68112,4.0,162.12,162.12,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-23,GORDON FOOD SERVICE (GFS),9,B,N,14.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
250638,9001321851,2837.09,I-68112,4.0,162.12,162.12,cs,40.53,YOGURT YOGGU VANILLA COCONUT,2023-03-29,GORDON FOOD SERVICE (GFS),9,B,N,14.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,N,0,
251473,9001376335,9843.96,I-68112,4.0,168.28,168.28,cs,42.07,YOGURT YOGGU VANILLA COCONUT,2023-04-04,GORDON FOOD SERVICE (GFS),9,B,Y,14.0,Kg,26,9,DAIRY,1436137,N,1.0,3.5,cs,2,Food,Y,0,
248590,9001156732,5064.05,I-6812,1.0,77.24,77.24,cs,77.24,PEPPER BLK COARSE,2023-03-10,GORDON FOOD SERVICE (GFS),51,B,N,2.1,Kg,26,18,SPICES,1013334,N,1.0,2.1,cs,2,Food,N,0,54.0
251397,9001397143,6639.71,I-6812,1.0,78.78,78.78,cs,78.78,PEPPER BLK COARSE,2023-04-06,GORDON FOOD SERVICE (GFS),51,B,Y,2.1,Kg,26,18,SPICES,1013334,N,1.0,2.1,cs,2,Food,Y,0,54.0
248366,9001132210,792.43,I-6820,1.0,19.79,19.79,bag,19.79,STARCH CORN 5kg,2023-03-08,GORDON FOOD SERVICE (GFS),2,B,Y,5.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
248950,9001156748,1231.7,I-6820,1.0,19.79,19.79,bag,19.79,STARCH CORN 5kg,2023-03-10,GORDON FOOD SERVICE (GFS),2,B,Y,5.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
248953,9001195692,3253.09,I-6820,1.0,19.79,19.79,bag,19.79,STARCH CORN 5kg,2023-03-15,GORDON FOOD SERVICE (GFS),2,B,Y,5.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
249550,9001216320,9104.58,I-6820,1.0,92.79,92.79,cs,92.79,STARCH CORN 5kg,2023-03-17,GORDON FOOD SERVICE (GFS),51,B,N,25.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,N,0,22.0
249520,9001216489,621.41,I-6820,1.0,19.79,19.79,bag,19.79,STARCH CORN 5kg,2023-03-17,GORDON FOOD SERVICE (GFS),17,B,Y,5.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
249846,9001238094,6740.16,I-6820,1.0,92.79,92.79,cs,92.79,STARCH CORN 5kg,2023-03-20,GORDON FOOD SERVICE (GFS),81,B,N,25.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,N,0,22.0
250176,9001260319,1119.5,I-6820,1.0,19.79,19.79,bag,19.79,STARCH CORN 5kg,2023-03-22,GORDON FOOD SERVICE (GFS),2,B,Y,5.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
250162,9001283697,524.91,I-6820,1.0,25.29,25.29,cs,25.29,STARCH CORN 5kg,2023-03-24,GORDON FOOD SERVICE (GFS),83,B,Y,5.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,N,0,22.0
251765,9001416314,979.0,I-6820,1.0,20.1,20.1,bag,20.1,STARCH CORN 5kg,2023-04-08,GORDON FOOD SERVICE (GFS),2,B,Y,5.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
252151,9001489119,110.83,I-6820,1.0,20.1,20.1,bag,20.1,STARCH CORN 5kg,2023-04-17,GORDON FOOD SERVICE (GFS),17,B,Y,5.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
252508,9001489949,6474.6,I-6820,2.0,40.2,40.2,bag,20.1,STARCH CORN 5kg,2023-04-17,GORDON FOOD SERVICE (GFS),81,B,Y,10.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
251531,9001425820,8341.31,I-6820,3.0,60.3,60.3,bag,20.1,STARCH CORN 5kg,2023-04-10,GORDON FOOD SERVICE (GFS),81,B,Y,15.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
251766,9001447458,2493.59,I-6820,3.0,134.53,134.53,cs,94.33,STARCH CORN 5kg,2023-04-12,GORDON FOOD SERVICE (GFS),2,B,Y,75.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,Y,0,22.0
247877,9001094408,7899.82,I-6820,4.0,101.16,101.16,cs,25.29,STARCH CORN 5kg,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,20.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,N,0,22.0
249847,9001250254,4949.62,I-6820,4.0,101.16,101.16,cs,25.29,STARCH CORN 5kg,2023-03-21,GORDON FOOD SERVICE (GFS),81,B,N,20.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,N,0,22.0
251180,9001346526,4217.83,I-6820,4.0,101.16,101.16,cs,25.29,STARCH CORN 5kg,2023-03-31,GORDON FOOD SERVICE (GFS),81,B,N,20.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,N,0,22.0
248354,9001070972,5360.83,I-6820,5.0,126.45,126.45,cs,25.29,STARCH CORN 5kg,2023-03-01,GORDON FOOD SERVICE (GFS),81,B,N,25.0,Kg,26,16,FOOD - GROCERY,1432614,N,1.0,5.0,cs,2,Food,N,0,22.0
249646,9001216334,8903.72,I-6825,2.0,43.72,43.72,cs,21.86,VINEGAR WHT WINE TFC,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,N,20.0,JUG,26,16,FOOD - GROCERY,9644205,N,5.0,2.0,cs,2,Food,N,0,57.0
248840,9001133189,7045.4,I-6829,1.0,116.05,116.05,cs,116.05,OLIVE KALAMATA LRG PITTED,2023-03-08,GORDON FOOD SERVICE (GFS),81,B,N,12.0,each,26,16,FOOD - GROCERY,1353191,N,3.0,4.0,cs,2,Food,N,0,31.0
248858,9001185346,5707.49,I-6829,1.0,116.05,116.05,cs,116.05,OLIVE KALAMATA LRG PITTED,2023-03-14,GORDON FOOD SERVICE (GFS),81,B,N,12.0,each,26,16,FOOD - GROCERY,1353191,N,3.0,4.0,cs,2,Food,N,0,31.0
250751,9001333282,6971.31,I-6829,1.0,116.05,116.05,cs,116.05,OLIVE KALAMATA LRG PITTED,2023-03-30,GORDON FOOD SERVICE (GFS),81,B,Y,12.0,each,26,16,FOOD - GROCERY,1353191,N,3.0,4.0,cs,2,Food,N,0,31.0
251524,9001376341,7624.17,I-6829,1.0,117.59,117.59,cs,117.59,OLIVE KALAMATA LRG PITTED,2023-04-04,GORDON FOOD SERVICE (GFS),81,B,Y,12.0,each,26,16,FOOD - GROCERY,1353191,N,3.0,4.0,cs,2,Food,Y,0,31.0
251899,9001447432,8757.94,I-6829,1.0,30.55,30.55,each,30.55,OLIVE KALAMATA LRG PITTED,2023-04-12,GORDON FOOD SERVICE (GFS),51,B,Y,3.0,each,26,16,FOOD - GROCERY,1353191,N,3.0,4.0,cs,2,Food,Y,0,31.0
249080,9001173821,121.65,I-6829,2.0,60.34,60.34,each,30.17,OLIVE KALAMATA LRG PITTED,2023-03-13,GORDON FOOD SERVICE (GFS),83,B,Y,6.0,each,26,16,FOOD - GROCERY,1353191,N,3.0,4.0,cs,2,Food,Y,0,31.0
251756,9001425822,167.92,I-6829,2.0,61.1,61.1,each,30.55,OLIVE KALAMATA LRG PITTED,2023-04-10,GORDON FOOD SERVICE (GFS),83,B,Y,6.0,each,26,16,FOOD - GROCERY,1353191,N,3.0,4.0,cs,2,Food,Y,0,31.0
248616,IN161819,445.16,I-6832,1.0,31.58,31.58,cs,31.58,CUMIN GRND,2023-03-10,FAR-MET IMPORTERS,51,B,N,2240.0,oz,107,18,SPICES,,N,28.0,80.0,cs,2,Food,N,0,54.0
248401,IN161506,447.48,I-6832,2.0,63.16,63.16,cs,31.58,CUMIN GRND,2023-03-07,FAR-MET IMPORTERS,51,B,N,4480.0,oz,107,18,SPICES,,N,28.0,80.0,cs,2,Food,N,0,54.0
249613,IN162523,321.57,I-6832,2.0,63.16,63.16,cs,31.58,CUMIN GRND,2023-03-21,FAR-MET IMPORTERS,51,B,N,4480.0,oz,107,18,SPICES,,N,28.0,80.0,cs,2,Food,N,0,54.0
250815,0250814,-52.89,I-6850,-3.0,-52.89,-52.89,un,17.63,YOGURT GREEK*,2023-04-03,STORE: VANIER CC00537,51,F,N,-12000.0,TUB,166,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
250105,9001283305,1238.55,I-6850,1.0,22.87,22.87,TUB,22.87,YOGURT GREEK*,2023-03-24,GORDON FOOD SERVICE (GFS),17,B,Y,4000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
251703,9001385802,1271.19,I-6850,1.0,24.41,24.41,TUB,24.41,YOGURT GREEK*,2023-04-05,GORDON FOOD SERVICE (GFS),17,B,Y,4000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,Y,0,10.0
249660,9001216528,9277.92,I-6850,2.0,45.74,45.74,TUB,22.87,YOGURT GREEK*,2023-03-17,GORDON FOOD SERVICE (GFS),9,B,N,8000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
249730,6881113501,413.53,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-03-18,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
249729,6881010315,248.02,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-03-20,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
249731,6881113563,667.11,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-03-21,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
250311,6881113621,831.15,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-03-23,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
250312,6881113676,347.36,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-03-25,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
250638,9001321851,2837.09,I-6850,2.0,45.74,45.74,TUB,22.87,YOGURT GREEK*,2023-03-29,GORDON FOOD SERVICE (GFS),9,B,N,8000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
251493,6881113970,846.34,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-04-06,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
251489,6881010703,248.02,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-04-07,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
251645,9001447443,3982.36,I-6850,2.0,48.82,48.82,TUB,24.41,YOGURT GREEK*,2023-04-12,GORDON FOOD SERVICE (GFS),9,B,Y,8000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,Y,0,10.0
252011,6881114141,395.87,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-04-13,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
252009,9001470438,8409.18,I-6850,2.0,48.82,48.82,TUB,24.41,YOGURT GREEK*,2023-04-14,GORDON FOOD SERVICE (GFS),9,B,Y,8000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,Y,0,10.0
252012,6881114193,288.09,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-04-15,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
252313,6881010881,281.62,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-04-17,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
252298,9001501989,4740.23,I-6850,2.0,48.82,48.82,TUB,24.41,YOGURT GREEK*,2023-04-18,GORDON FOOD SERVICE (GFS),9,B,Y,8000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,Y,0,10.0
252314,6881114258,598.75,I-6850,2.0,35.26,35.26,un,17.63,YOGURT GREEK*,2023-04-18,SAPUTO DAIRY PRODUCTS,9,B,N,8000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
247972,9001070965,4973.26,I-6850,3.0,66.57,66.57,TUB,22.19,YOGURT GREEK*,2023-03-01,GORDON FOOD SERVICE (GFS),9,B,N,12000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
247973,9001094224,8190.64,I-6850,3.0,68.61,68.61,TUB,22.87,YOGURT GREEK*,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,Y,12000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
248223,6881010032,416.76,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-03-06,SAPUTO DAIRY PRODUCTS,9,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
248673,6881113275,595.25,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-03-09,SAPUTO DAIRY PRODUCTS,9,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
249002,6881113332,253.24,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-03-11,SAPUTO DAIRY PRODUCTS,9,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
250310,6881010413,559.73,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-03-24,SAPUTO DAIRY PRODUCTS,9,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
250468,6881010457,455.94,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-03-27,SAPUTO DAIRY PRODUCTS,9,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
251256,6881010597,596.8,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-04-03,SAPUTO DAIRY PRODUCTS,51,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
251286,6881010610,621.45,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-04-03,SAPUTO DAIRY PRODUCTS,9,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
250814,0250814,52.89,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-04-03,STORE: TOTEM CC00538,9,T,N,12000.0,TUB,178,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
251474,9001385810,4821.29,I-6850,3.0,73.23,73.23,TUB,24.41,YOGURT GREEK*,2023-04-05,GORDON FOOD SERVICE (GFS),9,B,Y,12000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,Y,0,10.0
251491,6881010737,621.45,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-04-10,SAPUTO DAIRY PRODUCTS,9,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
252118,6881010870,52.89,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-04-17,SAPUTO DAIRY PRODUCTS,83,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
252658,6881010977,120.09,I-6850,3.0,52.89,52.89,un,17.63,YOGURT GREEK*,2023-04-21,SAPUTO DAIRY PRODUCTS,83,B,N,12000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
248668,9001080596,3804.72,I-6850,4.0,91.48,91.48,TUB,22.87,YOGURT GREEK*,2023-03-02,GORDON FOOD SERVICE (GFS),9,B,N,16000.0,TUB,26,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
247989,6881113084,671.12,I-6850,4.0,70.52,70.52,un,17.63,YOGURT GREEK*,2023-03-02,SAPUTO DAIRY PRODUCTS,9,B,N,16000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
247907,6881113080,480.59,I-6850,4.0,70.52,70.52,un,17.63,YOGURT GREEK*,2023-03-02,SAPUTO DAIRY PRODUCTS,51,B,N,16000.0,TUB,52,9,DAIRY,162126,N,4000.0,1.0,un,2,Food,N,0,10.0
