,Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission,Nitrogen Lost,Freshwater Withdrawals,Stress-Weighted Water Use (L) / 100g,GHG Only Label,Label,RED,YELLOW,GREEN,Restaurant
262,Gyaza , Miso soup,R-50508,GZA|Soup|Miso|AAD,GV GYAZA,485.0,97.78483104311051,0.3537866162918797,1.09,11.67,20.16,0.07,0.22,2.41,Green,Green,,,True,Gather
263,Beverage , Ginger Kombucha,R-56005,BEV|Rise Kombucha|Ginger,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
264,Beverage , Blueberry Kombucha,R-56040,BEV|Tonica Kombucha|Blueberry,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
265,Beverage , Grapefruit Kombucha,R-56009,BEV|Tonica Kombucha|Grapefruit,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
266,Beverage , Green Tea Kombucha,R-56027,BEV|Tonica Kombucha|Green Tea,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
267,Beverage , Mango Kombucha,R-56004,BEV|Tonica Kombucha|Mango,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
268,Beverage , Original Kombucha,R-55997,BEV|Tonica Kombucha|Original,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
269,Beverage , Peach Kombucha,R-56072,BEV|Tonica Kombucha|Peach,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
270,Beverage , Cola Kombucha,R-56106,BEV|Wild Tea Kombucha|Cola,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
271,Beverage , Crm Kombucha,R-56313,BEV|Wild Tea Kombucha|Crm Soda,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
272,Beverage , Orange Kombucha,R-56026,BEV|Wild Tea Kombucha|Orange,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
273,Beverage , Rootberry Kombucha,R-56512,BEV|Wild Tea Kombucha|Rootbeer,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
274,Delish , Apple Pecan Salad,R-58379,DEL|Salad|Apple pecan ,GV - DELISH,320.0,576.1514674098335,5.212709373291423,95.65,5166.25,180.05,1.63,29.89,1614.45,Green,Yellow,,True,,Gather
275,Delish , Avocado Truffle,R-62269,DEL|Salad|Avocado truffle,SPECIALS,210.0,219.4086484064405,1.4859484554355302,13.92,544.03,104.48,0.71,6.63,259.06,Green,Green,,,True,Gather
276,Delish , Baja goat cheese,R-55142,DEL|Salad|Baja goat cheese,GV - DELISH,390.0,851.7834122959381,5.833109850866323,125.75,6194.94,218.41,1.5,32.24,1588.45,Yellow,Yellow,,True,,Gather
277,Delish , Baja chicken salad,R-64467,DEL|Salad|Baja|CHICKEN,GV - DELISH,465.0,1282.2998461194677,17.17115764498397,161.69,6227.37,275.76,3.69,34.77,1339.22,Yellow,Yellow,,True,,Gather
278,Delish , Bandit,R-46547,DEL|Salad|Bandit,GV - DELISH,295.0,496.3628578737267,4.901992561151609,60.74,2820.88,168.26,1.66,20.59,956.23,Green,Green,,,True,Gather
279,Delish , Bandit chicken salad,R-62529,DEL|Salad|Bandit|Chicken,GV - DELISH,370.0,936.407291697256,16.240040355269254,94.54,2816.82,253.08,4.39,25.55,761.3,Yellow,Yellow,,True,,Gather
280,Delish , Caesar classic,R-50302,DEL|Salad|Caesar Classic,GV - DELISH,280.50000002625,627.1426114504087,4.7776809146161305,70.52,3434.6,223.58,1.7,25.14,1224.46,Yellow,Yellow,,True,,Gather
281,Delish , Caesar spicy,R-62019,DEL|Salad|Caesar spicy,GV - DELISH,260.50000002625,452.37813993112144,4.240479093612459,61.96,2998.72,173.66,1.63,23.79,1151.14,Green,Yellow,,True,,Gather
282,Delish , COBB,R-50301,DEL|Salad|Cobb ,GV - DELISH,400.0,688.9892728190115,8.147690556424319,85.76,3658.01,172.25,2.04,21.44,914.5,Green,Yellow,,True,,Gather
283,Delish , Gather Greenary,R-57281,DEL|Salad|Gather Greenery,GV - DELISH,220.0,181.6411331226309,1.5553853464932506,16.69,544.59,82.56,0.71,7.59,247.54,Green,Green,,,True,Gather
284,Delish , Greek Salad,R-55144,DEL|Salad|Greek,GV - DELISH,293.0,674.9744817057582,6.953733832794591,94.39,4664.42,230.37,2.37,32.22,1591.95,Yellow,Yellow,,True,,Gather
285,Delish , Marinated tofu salad,R-44324,DEL|Salad|Marinated Tofu,GV - DELISH,352.0000024000001,357.78248601908047,2.441434254975099,15.8,567.29,101.64,0.69,4.49,161.16,Green,Green,,,True,Gather
286,Delish , Mediteranean Chicken Salad,R-40545,DEL|Salad|Mediteranean Chicken,GV - DELISH,545.0,1106.2994612721925,19.489196594386367,147.98,2745.93,202.99,3.58,27.15,503.84,Yellow,Yellow,,True,,Gather
287,Delish , Spicy caesar chicken,R-56513,DEL|Salad|Spicy Caesar Chicken,GV - DELISH,340.50000002625,927.4465737546508,16.045026887730103,105.7,3433.46,272.38,4.71,31.04,1008.36,Yellow,Yellow,,True,,Gather
288,Delish , Almonds are forever,R-56613,DEL|Smoothie|Almonds forever,GV - DELISH,71.0,377.4356903846154,1.4618413461538462,106.51,7118.4,531.6,2.06,150.01,10025.92,Red,Red,True,,,Gather
289,Delish , Banana Matcha,R-44306,DEL|Smoothie|Banana Matcha ,GV - DELISH,1.0,0.7806481248939512,0.0042190352752034,0.2,11.7,78.06,0.42,20.0,1170.0,Green,Green,,,True,Gather
290,Delish , Blueberry boost,R-43697,DEL|Smoothie|Blueberry Boost ,GV - DELISH,1.0,4.520079494204426,0.0188946680716543,0.77,32.31,452.01,1.89,77.0,3231.0,Red,Red,True,,,Gather
291,Delish , C++,R-55185,DEL|Smoothie|C++,GV - DELISH,1.0,1.1977541979362103,0.0052698757035647,0.01,0.04,119.78,0.53,1.0,4.0,Green,Green,,,True,Gather
292,Delish , Delish Blueberry,R-36817,DEL|Smoothie|Delish,GV - DELISH,1.0,2.867474169301018,0.0125885423252546,0.41,17.4,286.75,1.26,41.0,1740.0,Yellow,Yellow,,True,,Gather
293,Delish , Green means go,R-56680,DEL|Smoothie|Green means go,GV - DELISH,1.0,0.8262755455476102,0.0064884164487451,0.21,6.93,82.63,0.65,21.0,693.0,Green,Green,,,True,Gather
294,Delish , Hawaiian Sun,R-40466,DEL|Smoothie|Hawaiian Sun,GV - DELISH,348.0,418.56083203371975,0.8225121180189674,9.71,620.75,120.28,0.24,2.79,178.38,Green,Green,,,True,Gather
295,Delish , Orange zinger,R-36814,DEL|Smoothie|Orange Zinger,GV - DELISH,174.99999125000045,150.3249175440426,1.0939709490476663,4.94,155.6,85.9,0.63,2.82,88.91,Green,Green,,,True,Gather
296,Delish , Rise & Shine,R-36763,DEL|Smoothie|Rise & Shine,GV - DELISH,1.0,2.4061602528977875,0.0082570495258166,0.24,10.22,240.62,0.83,24.0,1022.0,Yellow,Yellow,,True,,Gather
297,Delish , Strawberry cupid,R-49036,DEL|Smoothie|Strwbry Cupid,GV - DELISH,1.0,7.412514491661613,0.047002769126472,1.2,52.45,741.25,4.7,120.0,5245.0,Red,Red,True,,,Gather
298,Fresh Fare PM , Thomato basil spagetti,R-55234,FF|Pasta|Tomato basil|AAD,GV FRESH FARE DAY,297.0,460.6734665495337,4.696179606138751,107.71,3768.01,155.11,1.58,36.27,1268.69,Green,Yellow,,True,,Gather
299,Delish , Sesame Chicken 1,R-61883,FLX|Sesame shallot chicken,GV - FLEX BC,207.0,729.2138384356734,17.478525847639563,62.06,575.27,352.28,8.44,29.98,277.91,Yellow,Red,True,,,Gather
300,Delish , Seasame Chicken 2,R-61884,FLX|Sesame shallot chicken +1,GV - FLEX BC,396.5,1457.005113578784,21.514742720841472,204.12,3600.86,367.47,5.43,51.48,908.16,Red,Yellow,,True,,Gather
301,Delish , Sesame Chicken 3,R-61889,FLX|Sesame shallot chicken +2,GV - FLEX BC,586.0,2184.7963887218943,25.550959594043384,346.19,6626.45,372.83,4.36,59.08,1130.79,Red,Yellow,,True,,Gather
302,Delish , Kale,R-37735,G&G|Salad|Caesar Kale,PRODUCTION FOOD,234.000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
303,Sandwhich , Egg salad 1,R-37738,G&G|Sand|Egg Salad Russian,PRODUCTION FOOD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
304,Sandwhich , Egg salad 2,R-65798,G&G|Sand|Egg Salad Russian.,PRODUCTION FOOD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Gather
305,Grill AM , Breakfast BLT,R-54377,GR|Sandwich|Classic BLT|AAD,SANDWICHES,293.17500166574814,1340.609696987412,16.005856900483963,214.42,6635.75,457.27,5.46,73.14,2263.41,Red,Red,True,,,Gather
306,Sandwhich , Prawn Po'Boy,R-60982,GRL|Prawn po-boy|FT,GV GRILL FEATURE,327.9999938980003,2216.946330602937,9.563989997520665,201.22,6281.5,675.9,2.92,61.35,1915.09,Red,Red,True,,,Gather
307,Delish , Chef's,R-34864,GRL|Salad|Chef,OK - GRILL KITCHEN DAY,229.00000544000088,732.806314473757,11.155036386861012,98.0,3495.36,320.0,4.87,42.79,1526.36,Yellow,Red,True,,,Gather
308,Delish , Chop Chop,R-61740,GRL|Salad|Chop Chop,OK - GRILL KITCHEN DAY,200.0,353.53530784375846,2.690616984651246,33.34,1644.66,176.77,1.35,16.67,822.33,Green,Green,,,True,Gather
309,Delish , Nicoise,R-56461,GRL|Salad|Nicoise,OK - GRILL BRUNCH,240.0,463.4553989241982,4.65235583819242,74.35,1348.91,193.11,1.94,30.98,562.05,Yellow,Green,,,True,Gather
310,Delish , Hulk Bowl,R-56539,VEG|Hulk Bowl,OK- VEGETARIAN KITCHEN FEATURE,203.00001088000172,193.45710695871733,1.0488212250001423,14.36,775.15,95.3,0.52,7.07,381.85,Green,Green,,,True,Gather
311,Fresh Fare PM , Bibimbap bowl,R-54202,FF|Bibimbap Bowl|AAD,GV FRESH FARE DAY,532.0,811.5618438616328,5.908469011370558,172.87,2884.58,152.55,1.11,32.49,542.21,Green,Green,,,True,Gather
312,Fresh Fare AM , Asparagus Scramble,R-64951,FF|Bowl|Asparagus scramble|AAD,GV FRESH FARE BREAKFAST,385.0,1399.4449836363642,14.94268861546488,151.36,5585.06,363.49,3.88,39.31,1450.66,Red,Yellow,,True,,Gather
313,Fresh Fare AM , Black bean bowl,R-27275,FF|Bowl|Black Bean Break|AAD,GV FRESH FARE BREAKFAST,407.0,771.2125127693482,7.851899259044029,89.49,2437.57,189.49,1.93,21.99,598.91,Yellow,Green,,,True,Gather
314,Fresh Fare AM , Chili Miso Scramble,R-65942,FF|Bowl|chilimiso scramble|AAD,GV FRESH FARE BREAKFAST,310.0,716.4629092840886,9.913975997585728,98.24,2956.26,231.12,3.2,31.69,953.63,Yellow,Yellow,,True,,Gather
315,Fresh Fare PM , Dobanjiang Bowl,R-43738,FF|BOWL|Dobanjiang Noodle|AAD ,OK - VEGETARIAN KITCHEN,319.0,425.70361928284433,5.051073883520185,78.07,2638.35,133.45,1.58,24.47,827.07,Green,Green,,,True,Gather
316,Fresh Fare PM , Fajita veg bowl,R-57179,FF|Bowl|Fajita VEG|AAD,GV FRESH FARE DAY,460.0,728.5101390282308,3.77760381594058,164.84,1802.7,158.37,0.82,35.83,391.89,Green,Green,,,True,Gather
317,Fresh Fare PM , Kale bowl,R-54039,FF|Bowl|Kale|AAD,GV FRESH FARE DAY,293.0,299.2902126347244,3.330230793782251,35.41,1141.34,102.15,1.14,12.09,389.54,Green,Green,,,True,Gather
318,Fresh Fare PM , Mediterranean bowl,R-55057,FF|Bowl|Mediterranean|AAD,GV FRESH FARE DAY,375.0,896.9173301674388,6.609733634954898,138.21,3922.38,239.18,1.76,36.86,1045.97,Yellow,Yellow,,True,,Gather
319,Fresh Fare PM , King Oyster bowl,R-64398,FF|Bowl|OysterMushroom|AAD,SPECIALS,355.0,1043.5812145919533,2.3865715269657963,165.95,963.56,293.97,0.67,46.75,271.43,Yellow,Green,,,True,Gather
320,Grill AM , Asparagus poached eggs bowl,R-61859,FF|Bowl|Poached Egg Asparagus,GV FRESH FARE DAY,390.0,901.0475817429344,7.703609613223322,218.88,2697.4,231.04,1.98,56.12,691.64,Yellow,Yellow,,True,,Gather
321,Fresh Fare AM , Zucchini poached egg bowl,R-65761,FF|Bowl|Poached Egg Zuc.|AAD,GV FRESH FARE DAY,410.0,854.716147558001,7.463972072281019,217.29,2571.29,208.47,1.82,53.0,627.14,Yellow,Green,,,True,Gather
322,Fresh Fare AM , Polenta Bowl,R-35341,FF|Bowl|Polenta|AAD,OK - SIDES,265.0,748.4005422910938,6.422911124657221,64.28,3419.03,282.42,2.42,24.26,1290.2,Yellow,Yellow,,True,,Gather
323,Fresh Fare PM , Roasted squash bowl,R-50333,FF|Bowl|Roasted squash|AAD,GV FRESH FARE DAY,375.0,373.95569876362725,2.3566343611577087,102.05,724.98,99.72,0.63,27.21,193.33,Green,Green,,,True,Gather
324,Fresh Fare AM , Salsa verde Scramble,R-65513,FF|Bowl|Salsa scramble|AAD,GV FRESH FARE BREAKFAST,375.0,928.2154368533162,11.248953882851822,108.16,3342.38,247.52,3.0,28.84,891.3,Yellow,Yellow,,True,,Gather
325,Fresh Fare PM , Thai coconut bowl,R-40621,FF|Bowl|Thai Coconut|AAD,GV FRESH FARE DAY,383.0,551.1491459307986,2.036569398483915,101.71,521.68,143.9,0.53,26.56,136.21,Green,Green,,,True,Gather
326,Fresh Fare AM , White bean breakfast bowl,R-51215,FF|Bowl|White bean breaky|AAD,GV FRESH FARE BREAKFAST,415.0,896.2729658039383,7.118673362884471,170.2,3268.38,215.97,1.72,41.01,787.56,Yellow,Green,,,True,Gather
327,Fresh Fare PM , Brussel sprout pasta,R-56895,FF|Brussel Sprout Pasta|AAD,OK - GLOBAL KITCHEN ,337.0,710.7595357191071,4.305411352582192,100.52,4918.67,210.91,1.28,29.83,1459.55,Yellow,Yellow,,True,,Gather
328,Fresh Fare AM , Overnight Oats Apple Cin,R-61853,FF|Overnight oats|AppleCin|AAD,GV FRESH FARE BREAKFAST,370.0,581.2214123924731,1.2689475,124.24,5476.85,157.09,0.34,33.58,1480.23,Green,Green,,,True,Gather
329,Fresh Fare AM , Overnight Oats Banana,R-61855,FF|Overnight oats|Bannana|AAD,GV FRESH FARE BREAKFAST,350.0,576.3331018861351,1.3777294344805162,136.25,6703.17,164.67,0.39,38.93,1915.19,Green,Yellow,,True,,Gather
330,Fresh Fare AM , Overnight Oats Blackberry,R-66411,FF|Overnight oats|black|AAD,GV FRESH FARE BREAKFAST,390.0,667.054879808213,1.4903580059090875,157.44,7553.91,171.04,0.38,40.37,1936.9,Green,Yellow,,True,,Gather
331,Fresh Fare AM , Overnight Oats Strawberry,R-69124,FF|Overnight oats|straw|AAD,GV FRESH FARE BREAKFAST,365.0,608.807125141949,1.3998135838073216,144.63,7040.53,166.8,0.38,39.62,1928.91,Green,Yellow,,True,,Gather
332,Fresh Fare PM , Artichoke Penne,R-47827,FF|Pasta|Artichoke Penne|AAD,GV FRESH FARE FEATURE,347.0,856.3441704958427,8.458465902339416,145.65,6022.49,246.79,2.44,41.97,1735.59,Yellow,Yellow,,True,,Gather
333,Fresh Fare PM , Spagetti Blanco,R-68820,FF|Pasta|blanco|AAD,SPECIALS,315.0,500.823,3.2679,127.86,7033.55,158.99,1.04,40.59,2232.87,Green,Yellow,,True,,Gather
334,Fresh Fare PM , Mushroom duxcell spagetti,R-68821,FF|Pasta|Duxcell Spaghetti,SPECIALS,307.3053344042535,285.70223696008946,3.020467485215549,60.94,1984.44,92.97,0.98,19.83,645.76,Green,Green,,,True,Gather
335,Fresh Fare PM , Avocado spinach pasta,R-36568,FF|Pasta|Spinach Avocado|AAD,GV FRESH FARE DAY,312.0,438.05685381342016,3.657684884028527,80.88,2880.57,140.4,1.17,25.92,923.26,Green,Green,,,True,Gather
336,Fresh Fare PM , Ratatoullie,R-54608,FF|Ratatoullie|bowl|AAD,GV FRESH FARE FEATURE,365.0,535.1343062560665,4.782479966010102,144.84,2746.3,146.61,1.31,39.68,752.41,Green,Green,,,True,Gather
337,Fresh Fare PM , Mushroom risotto,R-47096,FF|Risotto|Mushroom|Herbs&chee,GV FRESH FARE FEATURE,300.0,487.1060110136339,2.172147806119478,98.44,1049.28,162.37,0.72,32.81,349.76,Green,Green,,,True,Gather
338,Fresh Fare PM , Risotto primaverra,R-55151,FF|Risotto|Primavera|AAD,GV FRESH FARE FEATURE,283.0,381.3718904786278,2.415655504984592,99.31,1122.51,134.76,0.85,35.09,396.65,Green,Green,,,True,Gather
339,Fresh Fare PM , Squash risotto,R-55148,FF|Risotto|Squash|Herbs&cheese,GV FRESH FARE FEATURE,280.0,348.09828498797475,2.461548745814727,101.58,1175.14,124.32,0.88,36.28,419.69,Green,Green,,,True,Gather
340,Fresh Fare PM , UBC Power salad,R-36574,FF|Salad|UBC Power|AAD,GV FRESH FARE DAY,390.0,492.78345786417447,2.288748612056963,81.71,3079.48,126.35,0.59,20.95,789.61,Green,Green,,,True,Gather
341,Fresh Fare PM , Spagetti Puttanesca,R-50694,FF|Spaghetti Puttanesca|AAD,GV FRESH FARE DAY,351.5,434.261064241614,3.402542490204374,70.32,2731.73,123.55,0.97,20.01,777.16,Green,Green,,,True,Gather
342,Fresh Fare AM , Beans on Toast,R-56719,FF|Toast|Beans On Toast|AAD,GV FRESH FARE DAY,109.18749989891408,225.9971204066932,1.4431055334477378,18.0,896.94,206.98,1.32,16.49,821.47,Yellow,Green,,,True,Gather
343,Fresh Fare AM , Bruscetta toast,R-61875,FF|Toast|Bruscetta|AAD,GV FRESH FARE DAY,154.18749989891407,359.6593018761661,3.8656892626854806,41.19,1313.58,233.26,2.51,26.71,851.94,Yellow,Yellow,,True,,Gather
344,Fresh Fare AM , Farm Veg Toast,R-56718,FF|Toast|Farm Veg toast|AAD,GV FRESH FARE DAY,196.1875005229141,199.49977708855775,1.6030216740403869,14.17,719.91,101.69,0.82,7.22,366.95,Green,Green,,,True,Gather
345,Fresh Fare AM , Mushroom garlic Toast,R-61874,FF|Toast|Mushroom toast|AAD,GV FRESH FARE DAY,169.18749989891407,366.5297273041828,3.0011520658726623,29.8,1240.38,216.64,1.77,17.61,733.14,Yellow,Green,,,True,Gather
346,Fresh Fare AM , Primavera Toast,R-68811,FF|Toast|primavera|AAD,GV FRESH FARE DAY,99.18749989891408,69.7673869961834,0.8456940392120942,7.44,313.14,70.34,0.85,7.5,315.71,Green,Green,,,True,Gather
347,Fresh Fare AM , Shaved Fennel Toast,R-65943,FF|Toast|Shaved fennel|AAD,GV FRESH FARE DAY,185.18749989891407,586.1552009007942,6.542853460313316,72.7,2022.96,316.52,3.53,39.26,1092.38,Yellow,Yellow,,True,,Gather
348,Fresh Fare AM , Smashed Avocado Toast,R-36669,FF|Toast|Smashed Avocado|AAD,GV FRESH FARE DAY,215.3749997978281,206.67227303018484,0.6374880591384552,13.29,836.87,95.96,0.3,6.17,388.56,Green,Green,,,True,Gather
349,Fresh Fare PM , Yaki soba noodle,R-36552,FF|Yaki Soba Miso Noodle|AAD,GV FRESH FARE DAY,683.0,472.6824636047031,5.095503007494925,104.75,3320.42,69.21,0.75,15.34,486.15,Green,Green,,,True,Gather
350,Fresh Fare PM , Gather bowl,R-45981,FREE|Greens|Gather Bowl,GV FRESH FARE DAY,660.0,654.0126318135734,4.064341840476433,106.42,2149.67,99.09,0.62,16.12,325.71,Green,Green,,,True,Gather
351,Grill AM , White bean borrito bowl,R-44316,GRL|BOWL|White Bean|AAD,GV - GRILL BREAKFAST,505.00000187500007,1363.6647255831374,14.201380274117543,223.88,5880.17,270.03,2.81,44.33,1164.39,Yellow,Yellow,,True,,Gather
352,Fresh Fare PM , Miso eggplant bowl,R-67295,GZA|BowlEggplant miso|AAD,GV GYAZA,542.0,821.81421177246,4.286658519492046,288.67,3975.03,151.63,0.79,53.26,733.4,Green,Green,,,True,Gather
353,Fresh Fare AM , breakfast Quesadilla,R-56509,HS|Quesadilla|Breakfast,FT BUENO,360.00000187500007,1668.297257596466,17.33726097379011,246.07,11678.79,463.42,4.82,68.35,3244.11,Red,Red,True,,,Gather
354,Fresh Fare PM , Curried Chickpea Bowl,R-32886,VEG|Bowl|Curried Chickpea,FEAST,425.00000480000017,694.8937506359662,3.717370827354944,135.87,2078.32,163.5,0.87,31.97,489.02,Green,Green,,,True,Gather
355,Fresh Fare PM , Falafel bowl,R-55942,VEG|Falafel bowl|Med,FEAST,282.9999994,560.322516272392,2.721318128677057,79.96,1617.62,197.99,0.96,28.25,571.6,Yellow,Green,,,True,Gather
356,Fresh Fare AM , Shakshuka,R-56688,VEG|Shakshuka,OK - VEGETARIAN KITCHEN,349.0000054400009,548.4254565502624,6.499485029788295,87.99,3392.34,157.14,1.86,25.21,972.02,Green,Yellow,,True,,Gather
357,Fresh Fare PM , Tabbouleh Bowl,R-35461,VEG|Tabbouleh Bowl,OK - VEGETARIAN KITCHEN,400.5000024262501,604.0277674006921,3.118413083135264,142.33,7357.08,150.82,0.78,35.54,1836.97,Green,Yellow,,True,,Gather
358,Grill AM , Just egg Wrap 1,R-36647,FF|Egg'sadilla|Just egg,GV FRESH FARE BREAKFAST,395.00000480000017,367.1375829999976,2.343605670630756,52.61,1612.11,92.95,0.59,13.32,408.13,Green,Green,,,True,Gather
359,Grill AM , Just egg omelette,R-47287,FF|Omelet|Egg White ,GV FRESH FARE BREAKFAST,253.0,955.3592077,14.13353575,163.72,5879.73,377.61,5.59,64.71,2324.0,Red,Red,True,,,Gather
360,Grill AM , TMRW breakfast sandwich,R-65755,FF|Sandwich|breakfast TMRW|AAD,GV FRESH FARE BREAKFAST,252.99999886,703.2052405818273,7.4067666129333825,94.19,2879.48,277.95,2.93,37.23,1138.13,Yellow,Yellow,,True,,Gather
361,Grill AM , Classic eggs benny,R-62001,FLX|Benny|Classic|AAD,GV FLEX GLOBAL BOWL,235.0000187500047,810.3721685468822,9.35814027750007,120.68,3863.57,344.84,3.98,51.35,1644.07,Yellow,Yellow,,True,,Gather
362,Grill AM , Eggs benny Fennel lemon,R-68110,FLX|Benny|fennel|AAD,GV FLEX GLOBAL BOWL,275.0000187500047,844.5761244608607,9.333896696854907,120.28,3802.16,307.12,3.39,43.74,1382.6,Yellow,Yellow,,True,,Gather
363,Grill AM , Smoked salmon eggs benny,R-48357,FLX|Eggs Benny|Smk Salmon|AAD,GV-FLEX DOD,275.0000187500047,912.7341685468824,12.17014027750007,178.85,4197.85,331.9,4.43,65.04,1526.49,Yellow,Yellow,,True,,Gather
364,Grill AM , Herb & Veg smash hash,R-62379,FLX|hash| squash and tempeh,GV - FLEX BC,225.0,211.388854009504,1.9913038624294623,15.87,514.01,93.95,0.89,7.05,228.45,Green,Green,,,True,Gather
365,Grill AM , Eggs benny avocado spinach,R-50312,GRL|Benny |Avocado spinach|AAD,GV - GRILL BREAKFAST,201.49999694900012,442.3129178163648,4.651035068739554,61.58,1946.11,219.51,2.31,30.56,965.81,Yellow,Yellow,,True,,Gather
366,Grill AM , Eggs benny asparagus,R-62002,GRL|Benny|Asparagus|FLX ,GV GRILL BRUNCH,275.0000187500047,936.925194869024,9.98263751318144,125.65,4098.86,340.7,3.63,45.69,1490.49,Yellow,Yellow,,True,,Gather
367,Grill AM , Crispy chicken benny,R-68109,GRL|Benny|Crispy chicken|AAD,GV - GRILL BREAKFAST,316.9999938980003,1116.466030709948,16.470236565591005,157.27,4369.95,352.2,5.2,49.61,1378.53,Yellow,Red,True,,,Gather
368,Grill AM , Eggs benny ham and mustard,R-62012,GRL|Benny|Ham & mustard|AAD,GV GRILL FEATURE,334.0000187500047,1624.5238524781448,19.293532178828503,257.38,7890.89,486.38,5.78,77.06,2362.54,Red,Red,True,,,Gather
369,Grill AM , Gather & Run tortillia bowl,R-44024,GRL|Bowl|Gather & Run|AAD,GV - GRILL BREAKFAST,265.50000187500007,1500.6715426506055,20.56573849913856,272.58,8264.25,565.22,7.75,102.67,3112.71,Red,Red,True,,,Gather
370,Grill AM , Heuvos Ranchos Wrap,R-48488,GRL|BOWL|Huevos Rancheros|AAD,GV - GRILL BREAKFAST,237.00000187500007,649.7416142221872,6.663754307482822,96.88,3642.17,274.15,2.81,40.88,1536.78,Yellow,Yellow,,True,,Gather
371,Grill AM , Professor breakfast bowl,R-44650,GRL|Bowl|Professors|Breakfast,GV - GRILL BREAKFAST,477.0,764.5358537815044,8.477357197166276,79.64,2277.17,160.28,1.78,16.7,477.39,Green,Green,,,True,Gather
372,Grill AM , Thunderbird breakfast bowl,R-68107,GRL|Bowl|Thunderbird Breakfast,GV GRILL BRUNCH,425.0,670.4086331096842,5.963114503151361,111.38,2786.82,157.74,1.4,26.21,655.72,Green,Green,,,True,Gather
373,Grill AM , breakfast burrito,R-61844,GRL|BreakfastBurritoBowl|AAD,GV - GRILL BREAKFAST,237.0,285.4029594142155,1.8633727767594856,10.93,506.74,120.42,0.79,4.61,213.81,Green,Green,,,True,Gather
374,Grill AM , Ham and swiss crepe,R-51146,GRL|Crepe|Ham and Swiss|AAD,GV GRILL DAY,193.00000536000024,687.3219273098077,7.362901830020519,133.44,4994.24,356.13,3.81,69.14,2587.69,Yellow,Red,True,,,Gather
375,Grill AM , Mushroom swiss crepe,R-67745,GRL|Crepe|Mushroom Swiss|AAD,GV - GRILL BREAKFAST,294.0000098800004,589.5470471348794,5.4952035816690366,128.98,4439.33,200.53,1.87,43.87,1509.98,Yellow,Yellow,,True,,Gather
376,Grill AM , Banana Nutella Crepe,R-50569,GRL|Crepe|Nutella Banana,OK - GRILL KITCHEN BREAKFAST,380.0000096000004,986.1536870725764,3.921692449772314,101.77,3089.3,259.51,1.03,26.78,812.97,Yellow,Green,,,True,Gather
377,Grill AM , Peach crepe,R-50570,GRL|Crepe|Peach|AAD,OK - GRILL BRUNCH,345.0000096000004,528.030992841807,3.717868323898188,100.96,3078.93,153.05,1.08,29.26,892.44,Green,Green,,,True,Gather
378,Grill AM , French toast blackberry,R-69126,GRL|French Toast Black|AAD,GV GRILL BRUNCH,149.10000531180043,415.5930152300733,4.538451507186075,72.77,2467.81,278.73,3.04,48.81,1655.14,Yellow,Yellow,,True,,Gather
379,Grill AM , French toast rasberry,R-68973,GRL|French Toast Raz |AAD,GV GRILL BRUNCH,149.10000531180043,424.4543980872161,4.547130078614647,76.1,2606.16,284.68,3.05,51.04,1747.93,Yellow,Yellow,,True,,Gather
380,Grill AM , Gather breakfast,R-51383,GRL|Gather breakfast|RATIO,GV - GRILL BREAKFAST,568.9772866064601,1381.7393467295844,22.14049402454561,182.47,5255.47,242.85,3.89,32.07,923.67,Yellow,Yellow,,True,,Gather
381,Grill AM , Apple cinnamon pancakes,R-68108,GRL|Pancakes|apple cin|AAD(1),GV - GRILL BREAKFAST,106.0,112.528056,0.186955,7.76,74.65,106.16,0.18,7.32,70.42,Green,Green,,,True,Gather
